symbol,signal,trend,btc_state,volatility,regime,confidence,entry,sl,tp,rr,result,rr_result,rsi,macd,macd_signal,atr,ema_distance,volume_spike,orderflow_bias,orderflow_strength,liquidity_signal,liquidity_strength
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2335.0,2305.985,2422.045,3.0,OPEN,0.0,41.12,-1.1357,3.4753,9.1171,-0.491,0.37,-1,68.41,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2335.54,2306.525,2422.585,3.0,OPEN,0.0,41.64,-1.7891,2.4224,8.9673,-0.4232,0.42,-1,68.12,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2330.8,2301.785,2417.845,3.0,OPEN,0.0,38.44,-2.6587,1.4062,8.7325,-0.5677,0.2,-1,71.2,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2342.82,2313.805,2429.865,3.0,OPEN,0.0,49.13,-2.3509,0.6548,9.4809,-0.0468,1.01,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2355.36,2326.345,2442.405,3.0,LOSS,-1.0,57.43,-1.0827,0.3073,10.3744,0.4396,1.75,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2366.51,2335.4,2459.84,3.0,LOSS,-1.0,63.19,0.8128,0.4084,11.2027,0.8221,2.3,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2373.78,2340.875,2472.495,3.0,LOSS,-1.0,66.38,2.8685,0.9004,11.1975,1.0187,1.63,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2379.1,2343.75,2485.15,3.0,LOSS,-1.0,68.53,4.8709,1.6945,11.0227,1.1219,1.82,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2374.45,2339.1,2480.5,3.0,LOSS,-1.0,64.64,6.0132,2.5582,11.0132,0.8399,0.8,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2378.77,2343.42,2484.82,3.0,LOSS,-1.0,66.54,7.1842,3.4834,10.8194,0.9228,0.83,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2371.27,2335.92,2477.32,3.0,LOSS,-1.0,60.46,7.4216,4.2711,10.8816,0.5514,0.68,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2363.12,2327.77,2469.17,3.0,LOSS,-1.0,54.63,6.8728,4.7914,10.9522,0.1886,0.72,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2355.57,2326.315,2443.335,3.0,LOSS,-1.0,49.83,5.7623,4.9856,11.077,-0.1188,1.4,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2354.55,2325.72,2441.04,3.0,LOSS,-1.0,49.2,4.7451,4.9375,11.1694,-0.1468,0.53,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2352.35,2325.045,2434.265,3.0,LOSS,-1.0,47.8,3.7187,4.6937,11.2823,-0.2175,0.6,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,2356.19,2328.885,2438.105,3.0,LOSS,-1.0,50.45,3.1784,4.3907,11.5243,-0.049,0.46,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2329.66,2352.445,2261.305,3.0,OPEN,0.0,35.52,-5.4172,-1.2411,10.3375,-0.7758,1.4,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2330.56,2353.345,2262.205,3.0,OPEN,0.0,36.38,-6.048,-2.2025,9.8099,-0.6667,0.81,-1,63.04,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2328.65,2351.435,2260.295,3.0,OPEN,0.0,35.3,-6.6257,-3.0871,9.4427,-0.6779,0.9,-1,72.8,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2331.85,2354.635,2263.495,3.0,OPEN,0.0,38.57,-6.7475,-3.8192,9.0311,-0.4884,0.53,-1,69.29,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2335.0,2357.785,2266.645,3.0,OPEN,0.0,41.69,-6.5148,-4.3583,8.6803,-0.3192,0.87,-1,70.67,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2332.85,2355.45,2265.05,3.0,OPEN,0.0,40.19,-6.4297,-4.7726,8.4881,-0.3725,0.64,-1,70.03,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2333.4,2354.395,2270.415,3.0,OPEN,0.0,40.78,-6.2459,-5.0672,8.104,-0.3156,0.56,-1,66.28,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2337.66,2358.05,2276.49,3.0,OPEN,0.0,45.26,-5.6909,-5.192,7.9223,-0.1201,0.84,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2334.32,2351.825,2281.805,3.0,OPEN,0.0,42.54,-5.4576,-5.2451,7.8128,-0.2383,0.9,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2335.3,2350.65,2289.25,3.0,OPEN,0.0,43.61,-5.1345,-5.223,7.5412,-0.1775,0.78,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2337.42,2350.93,2296.89,3.0,OPEN,0.0,45.96,-4.6537,-5.1091,7.4754,-0.0784,0.79,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2339.47,2352.165,2301.385,3.0,OPEN,0.0,48.2,-4.0604,-4.8994,7.3522,0.0084,0.61,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2333.12,2344.335,2299.475,3.0,OPEN,0.0,42.34,-4.0559,-4.7307,7.5863,-0.2386,0.93,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2333.48,2344.695,2299.835,3.0,OPEN,0.0,42.76,-3.9775,-4.58,7.3544,-0.2019,0.68,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2330.35,2338.24,2306.68,3.0,LOSS,-1.0,40.0,-4.1203,-4.4881,7.1377,-0.3045,0.4,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2330.14,2338.03,2306.47,3.0,LOSS,-1.0,39.82,-4.2021,-4.4309,6.9807,-0.2836,0.45,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2329.04,2336.135,2307.755,3.0,LOSS,-1.0,38.8,-4.306,-4.4059,6.7114,-0.2995,0.52,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2330.54,2337.635,2309.255,3.0,LOSS,-1.0,41.01,-4.2186,-4.3684,6.4191,-0.2126,0.45,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2330.58,2338.47,2306.91,3.0,LOSS,-1.0,41.07,-4.0989,-4.3145,6.397,-0.1908,0.78,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2327.81,2335.7,2304.14,3.0,LOSS,-1.0,38.12,-4.1794,-4.2875,6.3708,-0.2805,0.94,1,63.75,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2333.87,2341.76,2310.2,3.0,OPEN,0.0,47.07,-3.7114,-4.1723,6.4629,-0.0182,0.53,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2330.48,2338.37,2306.81,3.0,LOSS,-1.0,43.3,-3.5729,-4.0524,6.357,-0.1481,0.76,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2336.62,2344.51,2312.95,3.0,OPEN,0.0,50.97,-2.9339,-3.8287,6.3579,0.1041,0.69,1,60.42,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2336.0,2343.89,2312.33,3.0,OPEN,0.0,50.23,-2.4492,-3.5528,6.0338,0.0702,0.47,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2335.02,2342.91,2311.35,3.0,WIN,3.0,49.02,-2.1198,-3.2662,5.8735,0.0256,0.46,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2331.22,2337.455,2312.515,3.0,WIN,3.0,46.23,-1.1334,-1.1594,5.5358,-0.0929,1.0,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2327.57,2334.74,2306.06,3.0,WIN,3.0,42.18,-1.4697,-1.2214,5.6154,-0.226,1.47,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2326.06,2338.625,2288.365,3.0,LOSS,-1.0,40.6,-1.8369,-1.3445,6.2707,-0.2634,5.29,-1,63.1,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2322.32,2334.38,2286.14,3.0,LOSS,-1.0,36.9,-2.4019,-1.556,6.3599,-0.3844,1.57,-1,64.4,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2326.28,2338.34,2290.1,3.0,LOSS,-1.0,42.84,-2.5014,-1.7451,6.3892,-0.1932,1.42,-1,62.15,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2313.13,2326.12,2274.16,3.0,LOSS,-1.0,32.05,-3.5998,-2.116,6.9393,-0.6901,1.86,-1,64.83,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2312.69,2330.135,2260.355,3.0,LOSS,-1.0,31.76,-4.4545,-2.5837,7.4136,-0.6417,3.43,-1,70.26,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2316.48,2333.925,2264.145,3.0,LOSS,-1.0,37.01,-4.771,-3.0212,7.4662,-0.4316,1.29,-1,67.03,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2321.16,2338.605,2268.825,3.0,LOSS,-1.0,42.86,-4.5912,-3.3352,7.6372,-0.2073,0.96,-1,65.6,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2332.73,2350.175,2280.395,3.0,OPEN,0.0,54.19,-3.4751,-3.3632,8.1803,0.2621,1.54,-1,62.42,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2327.92,2345.365,2275.585,3.0,LOSS,-1.0,49.77,-2.9448,-3.2795,8.2074,0.0507,1.44,-1,64.16,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2333.48,2350.91,2281.19,3.0,OPEN,0.0,54.4,-2.0522,-3.034,8.2147,0.2613,0.72,-1,61.24,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2339.82,2358.425,2284.005,3.0,OPEN,0.0,59.04,-0.8237,-2.592,8.3844,0.481,1.4,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2336.83,2355.435,2281.015,3.0,OPEN,0.0,56.14,-0.0904,-2.0917,8.2205,0.3199,1.4,-1,62.42,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2329.78,2348.385,2273.965,3.0,OPEN,0.0,49.92,-0.0772,-1.6888,8.4669,0.0166,1.06,-1,65.22,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2329.78,2348.385,2273.965,3.0,OPEN,0.0,49.92,-0.066,-1.3642,8.2143,0.015,0.72,-1,67.46,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2327.78,2346.385,2271.965,3.0,OPEN,0.0,48.16,-0.216,-1.1346,8.1275,-0.0642,0.84,-1,68.14,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2329.57,2348.175,2273.755,3.0,OPEN,0.0,49.86,-0.1883,-0.9453,7.7748,0.0115,0.51,-1,68.26,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2340.13,2358.93,2283.73,3.0,OPEN,0.0,58.51,0.678,-0.6207,8.1952,0.4187,0.81,-1,64.73,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,RANGING,71,2336.71,2356.625,2276.965,3.0,OPEN,0.0,55.19,1.0762,-0.2813,8.1377,0.2469,0.77,-1,65.1,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,RANGING,71,2340.89,2357.895,2289.875,3.0,OPEN,0.0,58.3,1.7093,0.1168,8.0993,0.3846,0.88,-1,63.43,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,RANGING,71,2341.49,2356.705,2295.845,3.0,OPEN,0.0,58.74,2.2337,0.5402,7.9715,0.371,0.64,-1,60.4,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,2339.01,2326.54,2376.42,3.0,OPEN,0.0,56.09,2.4213,0.9164,7.7842,0.2401,0.83,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,2335.35,2325.015,2366.355,3.0,OPEN,0.0,52.33,2.2487,1.1829,7.8868,0.0758,0.67,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,2338.38,2328.045,2369.385,3.0,OPEN,0.0,55.02,2.3295,1.4122,7.8799,0.1857,0.62,0,50.0,0,0
ETHUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,2337.16,2326.825,2368.165,3.0,OPEN,0.0,53.71,2.269,1.5836,7.7485,0.1209,0.54,0,50.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2315.81,2340.805,2240.825,3.0,OPEN,0.0,34.27,-5.4615,-2.3879,7.4601,-0.5731,0.95,-1,65.56,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2314.84,2338.45,2244.01,3.0,OPEN,0.0,33.58,-5.8762,-3.0856,7.5423,-0.5567,1.35,-1,67.25,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2310.0,2333.61,2239.17,3.0,OPEN,0.0,30.32,-6.5202,-3.7725,7.5085,-0.6943,0.69,-1,70.28,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2315.89,2339.5,2245.06,3.0,OPEN,0.0,38.19,-6.4806,-4.3141,7.3929,-0.3965,0.48,-1,71.12,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2313.24,2336.735,2242.755,3.0,OPEN,0.0,36.21,-6.5871,-4.7687,7.2727,-0.4628,0.65,-1,74.35,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2311.57,2334.49,2242.81,3.0,OPEN,0.0,34.98,-6.7287,-5.1607,6.9739,-0.4844,0.49,-1,74.09,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2313.13,2334.6,2248.72,3.0,OPEN,0.0,37.13,-6.6385,-5.4563,6.6372,-0.3769,0.44,-1,74.08,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2309.37,2330.035,2247.375,3.0,OPEN,0.0,34.19,-6.7922,-5.7235,6.5867,-0.4889,0.7,-1,77.0,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2306.91,2327.405,2245.425,3.0,OPEN,0.0,32.39,-7.0314,-5.985,6.3205,-0.5393,0.55,-1,77.24,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2312.08,2332.405,2251.105,3.0,OPEN,0.0,39.6,-6.7263,-6.1333,6.3705,-0.2845,0.63,-1,74.44,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,MEDIUM_VOLATILITY,TRENDING,78,2311.85,2328.025,2263.325,3.0,OPEN,0.0,39.4,-6.4289,-6.1924,6.0747,-0.2664,0.5,-1,76.63,0,0
ETHUSDT,SELL,BEARISH,STRONG_BEARISH,LOW_VOLATILITY,TRENDING,81,2310.92,2325.275,2267.855,3.0,OPEN,0.0,38.55,-6.1968,-6.1933,5.9608,-0.2776,0.39,-1,76.66,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,88.63,87.98,90.58,3.0,OPEN,0.0,61.47,0.1105,0.0707,0.2629,0.2917,1.86,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,88.59,88.045,90.225,3.0,LOSS,-1.0,59.62,0.1136,0.0792,0.2634,0.2232,1.05,-1,60.02,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,88.66,88.115,90.295,3.0,LOSS,-1.0,61.79,0.1203,0.0874,0.2568,0.2732,0.4,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,88.52,87.975,90.155,3.0,OPEN,0.0,55.38,0.113,0.0925,0.2527,0.1045,0.34,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,88.64,88.185,90.005,3.0,LOSS,-1.0,59.28,0.1155,0.0971,0.2475,0.2169,0.44,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,88.62,88.185,89.925,3.0,LOSS,-1.0,58.37,0.1146,0.1006,0.2448,0.1759,0.31,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,89.05,88.365,91.105,3.0,WIN,3.0,64.95,0.0813,0.062,0.325,0.5985,2.32,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,89.22,88.535,91.275,3.0,LOSS,-1.0,67.83,0.1274,0.0751,0.3447,0.7128,1.75,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,89.15,88.465,91.205,3.0,LOSS,-1.0,65.45,0.1565,0.0914,0.3351,0.5744,1.24,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,88.9,88.215,90.955,3.0,WIN,3.0,57.66,0.1575,0.1046,0.3433,0.2667,1.12,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,88.59,87.905,90.645,3.0,WIN,3.0,49.76,0.1318,0.11,0.3545,-0.0744,1.05,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,89.18,88.495,91.235,3.0,WIN,3.0,60.78,0.1572,0.1195,0.3892,0.5317,0.83,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,89.59,88.795,91.975,3.0,WIN,3.0,66.31,0.2081,0.1372,0.3942,0.8929,1.16,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,89.49,88.675,91.935,3.0,WIN,3.0,63.94,0.2375,0.1573,0.3875,0.7077,1.23,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,89.6,88.71,92.27,3.0,WIN,3.0,65.4,0.2667,0.1791,0.3884,0.7506,1.27,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,89.71,88.82,92.38,3.0,WIN,3.0,66.85,0.2953,0.2024,0.3813,0.7892,0.91,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,RANGING,71,89.59,88.7,92.26,3.0,WIN,3.0,63.72,0.3047,0.2228,0.3727,0.5938,0.58,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,92.35,90.83,96.91,3.0,OPEN,0.0,73.02,0.9097,0.9024,0.4006,0.9154,0.46,1,87.06,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,92.11,90.87,95.83,3.0,OPEN,0.0,67.1,0.8464,0.8912,0.3999,0.5947,0.44,1,84.81,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,91.91,91.25,93.89,3.0,WIN,3.0,62.56,0.7712,0.8672,0.4063,0.3423,0.65,1,84.45,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,91.93,91.355,93.655,3.0,WIN,3.0,62.83,0.7051,0.8347,0.3944,0.3293,0.36,1,84.24,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,92.38,91.855,93.955,3.0,LOSS,-1.0,68.38,0.6811,0.804,0.3991,0.7373,0.47,1,84.25,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,92.3,91.775,93.875,3.0,LOSS,-1.0,66.48,0.6482,0.7729,0.3806,0.5892,0.21,1,84.59,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,92.65,92.125,94.225,3.0,LOSS,-1.0,70.36,0.643,0.7469,0.3799,0.8729,0.43,1,84.46,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,92.42,91.895,93.995,3.0,LOSS,-1.0,65.03,0.6132,0.7201,0.3749,0.5665,0.42,1,81.16,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.36,91.835,93.935,3.0,LOSS,-1.0,63.68,0.5781,0.6917,0.3581,0.4541,0.5,1,73.15,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.3,91.775,93.875,3.0,LOSS,-1.0,62.28,0.5392,0.6612,0.3475,0.3523,0.39,1,69.44,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.04,91.56,93.48,3.0,WIN,3.0,56.49,0.4818,0.6253,0.342,0.0641,0.61,1,63.88,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,91.95,91.47,93.39,3.0,WIN,3.0,54.6,0.4242,0.5851,0.3311,-0.0305,0.58,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,91.82,91.33,93.29,3.0,WIN,3.0,51.9,0.3639,0.5409,0.3246,-0.1557,0.69,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.01,91.52,93.48,3.0,WIN,3.0,55.38,0.3276,0.4982,0.3214,0.0462,0.69,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.08,91.59,93.55,3.0,WIN,3.0,56.62,0.3011,0.4588,0.3163,0.1106,0.69,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.37,91.88,93.84,3.0,WIN,3.0,61.42,0.3,0.427,0.3173,0.3838,0.86,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.37,91.88,93.84,3.0,WIN,3.0,61.42,0.2957,0.4008,0.3103,0.3472,0.62,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.48,91.99,93.95,3.0,WIN,3.0,63.21,0.2977,0.3802,0.306,0.4214,1.12,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.67,92.175,94.155,3.0,WIN,3.0,66.13,0.3111,0.3664,0.3056,0.566,1.09,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,92.49,91.995,93.975,3.0,WIN,3.0,61.17,0.3037,0.3538,0.3002,0.337,0.96,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,LOW_VOLATILITY,TRENDING,81,93.18,92.37,95.61,3.0,OPEN,0.0,70.35,0.3494,0.3529,0.3409,0.9726,3.91,0,50.0,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,93.51,92.42,96.78,3.0,OPEN,0.0,73.57,0.4076,0.3639,0.3808,1.1962,6.24,1,71.25,0,0
SOLUSDT,BUY,BULLISH,STRONG_BULLISH,MEDIUM_VOLATILITY,TRENDING,78,93.58,92.49,96.85,3.0,OPEN,0.0,74.21,0.4542,0.3819,0.3894,1.1491,1.48,1,77.11,0,0
